,Id,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,MSSubClass_20.0,MSSubClass_30.0,MSSubClass_40.0,MSSubClass_45.0,MSSubClass_50.0,MSSubClass_60.0,MSSubClass_70.0,MSSubClass_75.0,MSSubClass_80.0,MSSubClass_85.0,MSSubClass_90.0,MSSubClass_120.0,MSSubClass_160.0,MSSubClass_180.0,MSSubClass_190.0,MSSubClass_nan,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MSZoning_nan,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Neighborhood_nan,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition1_nan,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Condition2_nan,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BldgType_nan,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofStyle_nan,RoofMatl_CompShg,RoofMatl_Other,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofMatl_nan,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior1st_nan,Exterior2nd_AsbShng,Exterior2nd_BrkFace,Exterior2nd_CemntBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_WdShing,Exterior2nd_nan,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MasVnrType_nan,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Foundation_nan,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscFeature_nan
646,647,60.0,7200,1,0,3,2,3,2,2,1.0,5,5,1950,1950,0.0,2,2,0,2,0,1,0,1,0,0,0,0,3,1,3,1048,0,0,1048,0,0,1,0,3,1,2,7,6,0,3,2,1950.0,1,2,420,3,2,2,0,27,0,0,0,0,0,3,0,7,2008,2,1,98300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
647,648,85.0,10452,1,0,2,2,3,2,2,1.0,6,5,1953,1953,216.0,2,2,3,2,1,3,500,1,0,594,1094,0,4,1,3,1094,0,0,1094,0,0,1,0,3,1,2,5,7,2,3,4,1953.0,2,2,495,3,2,2,0,0,0,0,287,0,0,3,0,6,2008,2,1,155000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
648,649,70.0,7700,1,0,3,2,3,2,2,2.0,6,5,1966,1966,351.0,2,2,3,2,0,1,0,1,0,756,756,0,2,1,3,1051,788,0,1839,0,0,1,1,4,1,2,7,7,1,2,4,1966.0,1,2,442,3,2,2,0,124,216,0,0,0,0,3,0,6,2010,2,1,155000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
649,650,21.0,1936,1,0,3,2,3,2,2,1.66,4,6,1970,1970,0.0,2,2,4,2,2,4,131,6,499,0,630,0,3,1,3,630,0,0,630,1,0,1,0,1,1,2,3,7,0,3,0,,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,12,2007,2,1,84500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
650,651,65.0,8125,1,0,3,2,3,2,2,2.0,7,6,2007,2007,0.0,3,2,4,2,0,1,0,1,0,813,813,0,4,1,3,822,843,0,1665,0,0,2,1,3,1,3,7,7,0,3,4,2007.0,2,2,562,3,2,2,0,0,0,0,0,0,0,3,0,5,2008,2,1,205950,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
651,652,60.0,9084,1,0,3,2,3,2,2,2.0,4,5,1940,1950,0.0,2,2,3,2,1,1,0,1,0,755,755,0,2,1,3,755,755,0,1510,1,0,1,0,4,1,2,7,7,1,3,2,1940.0,1,1,296,2,0,1,120,0,0,0,0,0,0,2,0,10,2009,2,1,108000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
652,653,70.0,8750,1,0,3,2,3,2,2,2.0,7,5,1996,1996,0.0,3,2,4,2,0,1,0,1,0,880,880,0,4,1,3,909,807,0,1716,0,0,2,1,2,1,3,7,7,1,2,4,1996.0,2,2,512,3,2,2,0,120,0,0,0,0,0,3,0,7,2009,2,1,191000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
653,654,60.0,10320,1,1,3,2,3,2,2,1.33,6,7,1906,1995,0.0,2,2,3,2,0,1,0,1,0,756,756,0,4,1,3,756,713,0,1469,0,0,1,0,3,1,2,7,7,0,3,2,1906.0,1,1,216,3,2,2,57,0,239,0,0,0,0,2,0,6,2008,2,1,135000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
654,655,91.0,10437,1,0,2,2,3,2,2,1.0,8,6,1995,1995,660.0,3,3,4,2,3,6,1696,1,0,413,2109,0,4,1,3,2113,0,0,2113,1,0,2,1,2,1,3,7,7,1,2,4,1995.0,3,3,839,3,2,2,236,46,0,0,0,0,0,3,0,8,2008,2,1,350000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
655,656,21.0,1680,1,0,3,2,3,2,2,2.0,6,5,1971,1971,381.0,2,2,3,2,0,1,0,1,0,525,525,0,2,1,3,525,567,0,1092,0,0,1,1,3,1,2,6,7,0,3,2,1971.0,1,1,264,3,2,2,0,0,0,0,0,0,0,3,0,3,2010,2,1,88000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
656,657,72.0,10007,1,0,2,2,3,2,2,1.0,5,7,1959,2006,54.0,3,2,3,2,0,5,806,1,0,247,1053,0,4,1,3,1053,0,0,1053,1,0,1,1,3,1,3,5,7,0,3,4,1959.0,2,1,312,3,2,2,0,0,0,0,0,0,0,2,0,8,2008,2,1,145500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
657,658,60.0,7200,1,0,3,1,3,2,1,2.0,7,6,1931,2000,0.0,2,1,4,2,0,1,0,1,0,776,776,0,2,1,3,851,651,0,1502,0,0,1,1,3,1,2,6,7,1,3,4,1931.0,2,1,270,3,2,1,0,0,112,0,0,0,0,2,0,2,2008,2,1,149000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
658,659,78.0,17503,1,0,3,2,3,2,2,1.33,6,5,1948,1950,0.0,2,2,3,2,0,1,0,1,0,912,912,0,2,1,3,912,546,0,1458,0,1,1,0,3,1,2,6,7,1,3,4,1948.0,1,1,330,3,2,2,192,0,0,0,0,0,0,3,0,1,2010,2,0,97500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
659,660,75.0,9937,1,0,3,2,3,2,2,1.0,5,7,1964,1999,0.0,2,3,3,2,0,4,637,1,0,849,1486,0,4,1,3,1486,0,0,1486,1,0,1,0,3,1,2,7,7,0,3,2,1968.0,3,2,480,3,2,2,0,0,0,0,0,0,0,2,0,3,2009,2,1,167000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
660,661,70.04995836802665,12384,1,0,3,2,3,3,2,2.0,7,7,1976,1976,233.0,2,2,4,2,0,1,0,1,0,793,793,0,2,1,3,1142,793,0,1935,0,0,2,1,3,1,2,7,7,1,2,4,1976.0,2,2,550,3,2,2,0,113,252,0,0,0,0,3,0,11,2007,2,1,197900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
661,662,52.0,46589,1,0,1,2,3,3,2,2.0,8,7,1994,2005,528.0,3,2,4,3,0,6,1361,3,180,88,1629,0,4,1,3,1686,762,0,2448,1,0,2,1,4,1,3,8,7,1,2,4,1994.0,2,3,711,3,2,2,517,76,0,0,0,0,0,3,0,7,2009,2,1,402000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
662,663,120.0,13560,1,0,3,2,3,2,2,1.0,6,3,1968,1968,216.0,2,2,2,1,0,1,0,1,0,1392,1392,0,3,1,3,1392,0,0,1392,1,0,1,0,2,1,2,5,2,2,2,4,1968.0,2,2,576,3,2,2,0,0,240,0,0,0,0,3,0,7,2009,2,1,110000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
663,664,90.0,10012,1,0,3,2,3,2,2,1.66,4,5,1972,1972,0.0,2,2,4,2,2,4,920,3,180,38,1138,0,2,1,3,1181,0,0,1181,1,0,2,0,3,1,2,6,7,0,3,2,1974.0,2,2,588,3,2,2,0,0,180,0,0,0,0,2,0,4,2008,2,1,137500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
664,665,49.0,20896,1,0,1,2,3,3,2,1.0,8,5,2005,2006,0.0,3,2,5,2,1,6,1721,1,0,356,2077,0,4,1,3,2097,0,0,2097,1,0,1,1,1,1,4,8,7,1,4,4,2005.0,3,3,1134,3,2,2,192,267,0,0,0,0,0,3,0,1,2006,3,2,423000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
665,666,106.0,11194,1,0,2,2,3,2,2,2.0,8,5,2000,2000,40.0,3,2,4,2,0,1,0,1,0,1406,1406,0,4,1,3,1454,482,0,1936,0,0,2,1,3,1,3,7,7,1,2,4,2000.0,2,2,504,3,2,2,188,124,0,0,0,0,0,3,0,11,2006,2,1,230500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
666,667,70.04995836802665,18450,1,0,2,2,3,2,2,2.0,6,5,1965,1979,113.0,2,3,4,2,0,2,187,3,723,111,1021,0,2,1,3,1465,915,0,2380,0,0,2,1,3,1,2,7,1,1,0,1,1965.0,1,2,596,3,2,2,0,265,0,0,0,0,0,3,0,8,2007,2,0,129000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
667,668,65.0,8125,1,0,3,2,3,2,2,1.0,6,5,1994,1998,258.0,2,2,4,2,0,6,1138,1,0,270,1408,0,4,1,3,1679,0,0,1679,1,0,2,0,3,1,3,7,7,1,1,4,1994.0,2,2,575,3,2,2,224,42,0,0,0,0,0,3,0,10,2008,2,1,193500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
668,669,70.04995836802665,14175,1,0,3,1,3,2,1,1.0,5,6,1956,1987,0.0,2,2,3,2,0,3,988,1,0,200,1188,0,3,1,3,1437,0,0,1437,1,0,1,1,3,1,2,6,5,1,2,2,1999.0,1,2,576,3,2,2,304,0,0,0,0,0,0,3,0,11,2006,2,1,168000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
669,670,80.0,11600,1,0,3,2,3,2,2,1.0,4,5,1922,1950,0.0,2,2,2,2,0,1,0,1,0,700,700,0,4,1,3,1180,0,0,1180,0,0,1,0,2,1,1,5,7,1,3,2,1922.0,1,1,252,3,1,2,0,0,67,0,0,0,0,3,0,7,2006,2,1,137500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
670,671,64.0,8633,1,0,3,2,3,1,2,2.0,6,5,2005,2005,0.0,3,2,4,2,0,6,193,1,0,545,738,0,4,1,3,738,738,0,1476,1,0,2,1,3,1,3,7,7,0,3,4,2005.0,3,2,540,3,2,2,100,35,0,0,0,0,0,3,0,2,2009,2,1,173500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
671,672,54.0,6629,1,0,3,2,3,2,2,2.0,6,6,1925,1950,0.0,2,3,3,2,0,4,551,1,0,121,672,0,2,0,3,697,672,0,1369,1,0,2,0,3,1,2,6,7,0,3,2,1930.0,1,1,300,3,2,2,147,0,0,0,0,0,0,3,0,7,2009,2,1,103600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
672,673,70.04995836802665,11250,1,0,2,2,3,2,2,1.0,6,6,1977,1977,0.0,3,2,4,2,0,5,767,1,0,441,1208,0,2,1,3,1208,0,0,1208,1,0,1,1,3,1,2,6,7,1,2,4,1977.0,2,2,546,3,2,2,198,42,0,0,0,0,0,3,0,6,2006,2,1,165000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
673,674,110.0,14442,1,0,3,2,3,2,2,1.0,6,7,1957,2004,106.0,2,2,3,2,0,6,1186,1,0,291,1477,0,4,1,3,1839,0,0,1839,1,0,2,0,3,1,3,7,7,2,2,4,1957.0,3,2,416,3,2,2,0,87,0,0,200,0,0,3,0,6,2007,2,1,257500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
674,675,80.0,9200,1,0,3,2,3,2,2,1.0,6,6,1965,1965,0.0,2,2,3,2,0,3,892,1,0,244,1136,0,2,1,3,1136,0,0,1136,1,0,1,0,3,1,2,5,7,1,3,4,1965.0,2,1,384,3,2,2,426,0,0,0,0,0,0,3,0,7,2008,2,1,140000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
